year,code,destination,net_mass,fob_etb,fob_usd
2016,11042900,Canada,30.0,4679.12,215.41
2016,49090000,Canada,4.5,4328.78,199.28
2016,71171910,United Kingdom,112.0,3897.14,179.41
2016,19042000,United States,50.0,3836.44,176.61
2016,19019010,Norway,15.0,3500.9,161.17
2016,63052000,Israel,1.0,3442.44,158.48
2016,49090000,Israel,4.0,3240.42,149.18
2016,57025000,Canada,6.0,3187.01,146.72
2016,70131090,Australia,37.0,3172.92,146.07
2016,75089000,United Kingdom,92.0,3132.4,144.2
2016,11043090,France,50.0,2950.9,135.85
2016,9103000,Switzerland,10.0,2808.36,129.29
2016,92060010,Denmark,13.0,2713.39,124.91
2016,69119000,Canada,7.0,2647.53,121.88
2016,73269090,South Africa,80.0,2592.33,119.34
2016,96019000,Italy,120.0,2368.05,109.02
2016,94036000,Turkey,12.0,2200.0,101.28
2016,62021900,Turkey,8.0,2100.0,96.68
2016,8055000,Sudan,614.0,1998.65,92.01
2016,96062900,Italy,155.0,17343.31,798.42
2016,7129090,Turkey,15.73,11964.7,550.81
2016,71179090,Canada,282.5,22514.64,1036.48
2016,44190010,Germany,56.0,5481.22,252.34
2016,9012100,Turkey,161.5,46754.47,2152.39
2016,9093200,United States,390.0,29616.93,1363.45
2016,11043090,Norway,50.0,9650.12,444.26
2016,11042900,Norway,48.0,8849.13,407.38
2016,9011100,Switzerland,267630.0,15022655.87,691583.95
2016,75089000,France,179.0,43021.27,1980.53
2016,63024010,Israel,178.96,7635.8,351.52
2016,6021000,United Republic of Tanzania,102.0,45991.55,2117.27
2016,7092000,Djibouti,115.0,32498.69,1496.11
2016,70181010,Germany,13.0,1853.17,85.31
2016,46021910,Israel,20.0,1733.24,79.79
2016,46021110,Canada,4.0,1714.18,78.91
2016,62041200,Canada,4.0,1713.74,78.89
2016,19041000,Finland,15.0,1710.93,78.76
2016,7070000,Somalia,1100.0,16829.64,774.77
2016,58050010,Djibouti,20.0,1600.92,73.7
2016,42021110,Canada,1.5,1543.02,71.03
2016,44151000,Turkey,8.0,1500.0,69.05
2016,12059000,Canada,8.0,1396.13,64.27
2016,71179010,Israel,5.0,1338.09,61.6
2016,97011000,United Kingdom,37.0,1296.16,59.67
2016,46021990,United Kingdom,32.0,1166.55,53.7
2016,44190090,United States,243.11,1153.9,53.12
2016,83062910,Djibouti,10.0,1135.78,52.29
2016,12060000,Canada,7.0,1079.81,49.71
2016,44201010,Djibouti,10.0,941.07,43.32
2016,12030000,Canada,5.0,886.99,40.83
2016,9103000,United States,15.0,811.27,37.35
2016,66020090,United Kingdom,21.0,734.49,33.81
2016,12101000,Switzerland,29.0,686.96,31.62
2016,82011000,United Kingdom,18.0,648.08,29.84
2016,73239400,Canada,1.0,558.1,25.69
2016,7081000,United States,10.0,540.85,24.9
2016,9109900,Denmark,5.0,530.34,24.41
2016,96019000,Germany,3.0,473.12,21.78
2016,46029000,Turkey,3.5,460.0,21.18
2016,52083200,Djibouti,5.0,454.31,20.91
2016,82052000,United Kingdom,12.0,432.05,19.89
2016,19041000,Turkey,5.0,400.0,18.41
2016,83061010,Germany,3.0,394.17,18.15
2016,7051100,United Arab Emirates,16.0,293.37,13.51
2016,82159900,United Kingdom,7.0,280.83,12.93
2016,21039000,United States,5.0,270.42,12.45
2016,69029000,Turkey,5.0,250.0,11.51
2016,44042000,Germany,2.0,236.45,10.89
2016,75089000,Germany,2.0,197.08,9.07
2016,69120010,Djibouti,5.0,194.7,8.96
2016,69120090,Turkey,3.0,150.0,6.91
2016,21033000,Switzerland,1.0,134.58,6.2
2016,73239990,Germany,1.0,118.12,5.44
2016,7095100,Djibouti,12.0,754.98,34.75
2016,9011100,Netherlands,696600.0,89821535.64,4135030.02
2016,12089000,United States,234485.0,6399049.65,294587.06
2016,92059000,Israel,99.17,1947.05,89.64
2016,46021210,Sweden,35.0,14449.69,665.21
2016,12040000,Canada,22.0,4140.4,190.61
2016,12101000,Norway,17.0,3291.47,151.53
2016,64051000,China,127700.44,102524249.11,4719812.97
2016,57050000,Israel,122.96,10086.12,464.33
2016,1022910,United Arab Emirates,724330.0,29620431.25,1363608.09
2016,11042200,Germany,112.0,6356.1,292.62
2016,61099000,France,46417.0,10278762.0,473193.75
2016,9011100,"Korea, Democratic People's Rep. of",179445.0,18307879.43,842822.72
2016,7132000,Iraq,278000.0,6018142.25,277051.59
2016,12072900,Saudi Arabia,62000.0,5547076.14,255365.56
2016,61152900,France,13769.0,3266388.39,150371.67
2016,52052300,Turkey,60589.71,3227590.09,148585.55
2016,61033100,Italy,5080.32,2847857.32,131104.14
2016,12011000,Sudan,250000.0,2208465.14,101669.04
2016,62019300,Germany,2040.0,2012050.75,92626.9
2016,12011000,United Arab Emirates,220000.0,2009875.56,92526.76
2016,13019000,Turkey,17000.0,1881246.42,86605.18
2016,61029000,Germany,2043.6,1535597.13,70692.85
2016,85171200,Cameroon,392.66,1268338.88,58389.33
2016,90329000,China,11.5,1194831.0,55005.32
2016,22041000,China,15756.0,1155510.19,53195.14
2016,71162010,United Arab Emirates,3.0,1129658.4,52005.03
2016,12074090,South Africa,38000.0,1074543.86,49467.77
2016,12060000,India,105000.0,912655.8,42015.08
2016,5040000,Egypt,12000.0,586553.4,27002.61
2016,12079910,Indonesia,24000.0,573518.88,26402.55
2016,71171910,United States,107.02,683687.48,31474.28
2016,26159000,Japan,508.05,564398.62,25982.69
2016,54023300,Egypt,12223.3,545926.11,25132.29
2016,12079990,Viet Nam,736000.0,9746802.86,448704.44
2016,9103000,Egypt,260000.0,4495988.86,206977.63
2016,12074090,Hong Kong,380000.0,10193272.95,469258.17
2016,9011100,Denmark,133200.0,8924270.57,410838.3
2016,41120000,Philippines,12333.4,11238127.64,517359.18
2016,63023100,Germany,16672.0,1313739.0,60479.37
2016,41139000,Viet Nam,2966.0,1002688.4,46159.83
2016,12019000,United States,332000.0,3208666.73,147714.39
2016,62043900,Germany,4690.7,3742968.04,172311.51
2016,12074090,United Kingdom,117000.0,3096768.16,142563.02
2016,82011000,South Sudan,14962.6,1774782.65,81704.01
2016,62046900,Germany,2427.1,1970322.02,90705.88
2016,62034300,United States,4000.65,941856.8,43359.38
2016,85171200,United Arab Emirates,13906.48,25098293.63,1155426.67
2016,12074090,India,1020000.0,18608946.72,856682.68
2016,7133300,Turkey,2693000.0,32957433.94,1517230.56
2016,7139000,Malaysia,1584000.0,36046505.52,1659439.25
2016,9011100,Estonia,96000.0,5506332.97,253489.89
2016,41120000,"Korea, Republic of",1043.0,2026949.77,93312.79
2016,61033200,Italy,1571.0,1920928.57,88431.99
2016,41131000,Philippines,6753.9,4935684.87,227219.5
2016,62082100,Germany,77788.7,29777604.07,1370843.7
2016,42032100,Germany,7328.0,10358525.52,476865.76
2016,12119000,United Kingdom,130394.95,13202328.17,607783.23
2016,64039900,Spain,8059.0,1685103.86,77575.55
2016,8111000,United Arab Emirates,73268.56,4819958.06,221891.89
2016,12079910,Greece,24000.0,484884.14,22322.16
2016,24022000,South Sudan,2130.0,479307.4,22065.43
2016,62045900,Germany,1896.13,467420.8,21518.21
2016,90158000,China,15.5,418135.23,19249.3
2016,61019000,Germany,519.42,414634.71,19088.15
2016,52053200,Czech Republic,4704.4,374718.08,17250.55
2016,62032900,Somalia,656.79,354033.92,16298.33
2016,33059000,Germany,6600.0,346855.92,15967.88
2016,12099900,Netherlands,166.6,290628.77,13379.4
2016,64059000,Somalia,628.0,276771.17,12741.46
2016,22030000,Netherlands,8800.0,265925.93,12242.18
2016,9011100,Argentina,1500.0,257801.99,11868.19
2016,54023300,Greece,6265.0,252126.65,11606.92
2016,61072900,Germany,3266.22,243443.1,11207.16
2016,62141000,United States,196.0,565097.56,26014.87
2016,5119990,Czech Republic,128.0,183352.24,8440.82
2016,41071200,India,1449.46,180761.85,8321.56
2016,85171200,Benin,170.57,164254.28,7561.62
2016,85367000,Kenya,1226.0,119417.93,5497.53
2016,48026900,Somalia,3000.0,118236.42,5443.14
2016,48192000,Djibouti,1390.0,108933.5,5014.87
2016,8101000,Angola,1500.0,98040.45,4513.4
2016,62149000,Italy,38.0,93470.72,4303.02
2016,90273000,China,20.0,87880.9,4045.69
2016,7133100,Djibouti,3500.0,87439.9,4025.39
2016,2021000,Morocco,1480.46,86193.58,3968.01
2016,63019000,United States,25.0,85223.94,3923.37
2016,2074500,Oman,1500.0,81700.12,3761.15
2016,9012100,China,350.0,81411.3,3747.86
2016,85444900,Kenya,1370.0,76349.16,3514.81
2016,61043900,United Kingdom,1128.05,72205.59,3324.06
2016,7108000,United Kingdom,1500.0,71696.24,3300.61
2016,94049000,Norway,1815.0,69300.19,3190.31
2016,11042900,Israel,6664.0,65229.59,3002.91
2016,20054000,Canada,1325.0,63317.59,2914.89
2016,58021100,Greece,996.0,61695.34,2840.21
2016,8101000,Niger,825.0,53835.94,2478.39
2016,6021000,Saudi Arabia,373.12,48107.64,2214.69
2016,84439910,United Kingdom,53.0,47797.5,2200.41
2016,39229000,South Sudan,9750.0,917130.65,42221.08
2016,22030000,Switzerland,17600.0,551873.25,25406.07
2016,2021000,Oman,20940.22,1452818.15,66882.03
2016,2042100,Kuwait,7223.3,319648.96,14715.38
2016,7129090,Romania,107.53,82161.44,3782.38
2016,7133300,Ireland,62000.0,812231.92,37391.96
2016,71179010,Saudi Arabia,1988.28,1005542.25,46291.21
2016,41139000,Cambodia,1598.0,543178.6,25005.8
2016,62149000,Finland,175.5,148048.62,6815.57
2016,7129090,United Arab Emirates,22114.0,742491.79,34181.39
2016,11062000,Angola,422.0,38464.41,1770.75
2016,9019000,Germany,220.0,38234.59,1760.17
2016,20060000,Canada,1006.0,38126.72,1755.2
2016,44219090,Australia,130.0,32941.49,1516.5
2016,46021290,United States,24.0,29412.04,1354.01
2016,61171000,United Kingdom,71.3,29364.34,1351.82
2016,69120010,Germany,1352.0,29328.36,1350.16
2016,46021910,Australia,234.0,33168.69,1526.96
2016,94016900,Thailand,1334.0,22882.99,1053.44
2016,11029000,Angola,600.0,22407.62,1031.56
2016,6021000,Cyprus,60.0,21505.21,990.02
2016,62149000,Sweden,18.0,20800.95,957.59
2016,94036000,Kenya,200.0,20294.18,934.26
2016,46029000,Djibouti,1050.0,18248.32,840.08
2016,7129090,Seychelles,23.8,18096.25,833.08
2016,62044400,Canada,40.0,17429.36,802.38
2016,71031000,Russian Federation,0.1,17401.52,801.1
2016,11071000,Australia,200.0,16340.02,752.23
2016,7129090,Lao People's Democratic Republic,15.3,11648.14,536.23
2016,52081900,Israel,100.0,10910.85,502.29
2016,48183000,United States,17.0,9124.16,420.04
2016,19059020,Ghana,119.0,8783.22,404.34
2016,69141000,Canada,484.0,8006.61,368.59
2016,33049900,Canada,75.0,7164.55,329.83
2016,9022000,Malaysia,50.0,7069.36,325.45
2016,94036000,Canada,160.0,6644.94,305.91
2016,11041200,Canada,300.0,6536.01,300.89
2016,11042900,Australia,100.0,6536.01,300.89
2016,44190010,Thailand,335.0,5764.25,265.36
2016,58021100,Germany,37.14,5271.89,242.7
2016,49011000,Canada,201.0,5588.88,257.29
2016,13019000,Canada,200.0,5119.87,235.7
2016,21069030,Germany,100.0,4909.88,226.03
2016,44201010,United Arab Emirates,85.0,4575.2,210.62
2016,14049000,Canada,2000.0,4357.34,200.59
2016,38244000,Sudan,16.65,3941.21,181.44
2016,73269090,Canada,169.0,3861.69,177.78
2016,44160000,United Arab Emirates,66.0,3485.87,160.48
2016,94036000,United Arab Emirates,65.0,3442.29,158.47
2016,44201010,Thailand,198.0,3393.29,156.21
2016,7129090,Austria,4.25,3231.47,148.76
2016,33053000,Canada,15.0,2957.54,136.15
2016,87163100,Somalia,14100.0,65659.3,3022.7
2016,57022000,Finland,372.0,67474.02,3106.23
2016,21033000,United States,179.0,20557.18,946.37
2016,6031100,Russian Federation,3403.7,288991.02,13304.01
2016,46029000,Germany,191.0,25870.55,1190.98
2016,9041200,Swaziland,200.0,25913.99,1192.98
2016,7129090,Thailand,54.66,42177.12,1941.67
2016,11061000,Switzerland,861.0,106828.1,4917.95
2016,7129090,Cote d'Ivoire,18.7,14372.16,661.64
2016,9061900,United Arab Emirates,1680.0,54987.58,2531.41
2016,9109900,Sweden,266.25,44209.61,2035.24
2016,52094200,United Arab Emirates,124.86,2941.2,135.4
2016,12040000,United States,55.0,2760.26,127.07
2016,9072000,Canada,40.0,2614.4,120.36
2016,33043000,Canada,20.0,2592.61,119.35
2016,39269090,Canada,160.0,2570.82,118.35
2016,69119000,Australia,60.0,2352.96,108.32
2016,73269090,Thailand,122.0,2066.43,95.13
2016,44190010,United Arab Emirates,31.0,1677.57,77.23
2016,92060010,Thailand,88.0,1522.63,70.1
2016,54021900,Finland,4.0,1506.62,69.36
2016,73262090,Australia,50.0,1416.13,65.19
2016,92029000,Thailand,82.0,1413.87,65.09
2016,9062000,Canada,50.0,1361.66,62.69
2016,21069090,Canada,80.0,1274.52,58.67
2016,9024000,Canada,288.0,1254.91,57.77
2016,35069900,Sudan,2.0,1252.56,57.66
2016,7133900,Canada,100.0,1089.33,50.15
2016,34012090,Canada,200.0,1089.33,50.15
2016,14049000,United States,11.0,1089.33,50.15
2016,7099900,Canada,21.0,1089.33,50.15
2016,94034000,Thailand,61.0,1044.09,48.07
2016,69139090,Australia,8.0,993.47,45.74
2016,7069010,Oman,198.0,861.37,39.65
2016,42050000,Thailand,49.0,848.32,39.05
2016,82159900,Thailand,46.0,783.06,36.05
2016,58019000,United States,4.0,674.3,31.04
2016,12051000,United States,18.0,586.55,27.0
2016,94018000,United Arab Emirates,7.0,435.73,20.06
2016,97030000,United Arab Emirates,7.0,435.73,20.06
2016,75089000,Thailand,25.0,435.03,20.03
2016,52094200,Bangladesh,29.2,392.16,18.05
2016,34060000,Canada,800.0,348.58,16.05
2016,66011000,Canada,16.0,348.58,16.05
2016,92060010,United Arab Emirates,5.0,326.8,15.04
2016,85232900,Canada,29.0,315.9,14.54
2016,22089000,United States,8.0,248.36,11.43
2016,95049000,United Arab Emirates,4.0,174.29,8.02
2016,7051100,Saudi Arabia,7.0,158.16,7.28
2016,49111000,Canada,100.0,108.93,5.01
2016,97011000,Thailand,6.0,108.76,5.01
2016,63029900,Spain,36036.26,5131556.16,236236.65
2016,58021100,Netherlands,35894.25,4991294.02,229779.53
2016,63029900,Slovenia,29691.9,4258521.88,196045.59
2016,1022910,Qatar,138880.0,5721044.32,263374.37
2016,6021000,Colombia,27.0,2444.61,112.54
2016,63022100,Germany,170179.5,21342881.71,982542.28
2016,12019000,"Korea, Democratic People's Rep. of",1368000.0,12355660.93,568806.01
2016,52094200,Turkey,236.93,3517.54,161.93
2016,9109900,United Kingdom,195.0,11313.55,520.83
2016,13021300,Sweden,12.75,677.95,31.21
2016,71081300,Switzerland,2666.16,1922924546.06,88523878.72
2016,7133100,Malaysia,1694000.0,39145564.81,1802107.76
2016,7133900,Viet Nam,756000.0,8560378.09,394086.12
2016,85171200,Tonga,3191.12,3113872.87,143350.45
2016,12074090,Swaziland,76000.0,2337842.08,107625.05
2016,52094200,Guatemala,53232.44,2335249.25,107505.69
2016,13019000,Saudi Arabia,15000.0,1803219.0,83013.11
2016,73072900,United Arab Emirates,25000.0,1775878.21,81754.44
2016,63029900,Netherlands,12156.25,1730319.4,79657.1
2016,81032000,China,3030.9,1716271.32,79010.38
2016,63026000,Slovenia,11880.0,1655953.29,76233.57
2016,7133100,Pakistan,72000.0,1416346.56,65203.02
2016,9011100,Georgia,19200.0,1243885.34,57263.59
2016,61069000,Italy,3945.8,1217000.06,56025.89
2016,64039900,Italy,4700.0,1192844.97,54913.89
2016,1042000,Djibouti,13750.0,1148845.25,52888.31
2016,9092100,Pakistan,137600.0,1580008.86,72737.39
2016,9011100,Chile,8000.0,1079374.98,49690.18
2016,9011100,Romania,19200.0,948655.88,43672.38
2016,7133100,Philippines,42000.0,895147.42,41209.06
2016,54075100,Sudan,16482.0,884579.41,40722.55
2016,58021100,Spain,5953.5,841109.67,38721.38
2016,12074090,Oman,38000.0,815384.24,37537.08
2016,63041900,China,18195.0,803337.34,36982.49
2016,55032000,Turkey,5674.0,745890.85,34337.88
2016,52101900,Turkey,4950.0,704487.71,32431.84
2016,64039100,Canada,1135.0,690344.11,31780.73
2016,54021900,Algeria,16976.8,630811.03,29040.06
2016,79039000,"Taiwan, Province of China",131660.0,504483.26,23224.42
2016,79020000,India,24000.0,445886.88,20526.88
2016,61033900,Norway,999.5,376202.51,17318.88
2016,12099900,Israel,202.6,355416.91,16362.0
2016,2021000,Bosnia and Herzegovina,7484.0,317632.92,14622.57
2016,60069000,United States,1541.0,309830.08,14263.36
2016,71031000,Italy,5.66,299334.35,13780.18
2016,85481000,"Korea, Republic of",128670.0,282716.29,13015.15
2016,22030000,Italy,8800.0,279007.15,12844.39
2016,20021000,Israel,3970.0,487150.88,22426.51
2016,64041100,Sudan,884.3,173335.71,7979.69
2016,2045000,Kuwait,1270.0,173009.09,7964.66
2016,62171000,Israel,513.0,170132.7,7832.24
2016,33059000,Sweden,3170.0,170088.35,7830.2
2016,38151100,Germany,475.0,451406.67,20780.99
2016,61043100,Germany,3394.69,3185951.95,146668.69
2016,8111000,Saudi Arabia,20550.0,1359773.38,62598.61
2016,61091000,United States,130038.66,29502529.89,1358180.37
2016,64051000,Japan,7791.7,4747184.23,218541.68
2016,2021000,Qatar,10763.15,530756.49,24433.94
2016,61059000,Italy,7413.9,2132368.49,98165.85
2016,61033100,Germany,2783.07,2364073.07,108832.62
2016,2021000,Kuwait,11789.0,619156.74,28503.54
2016,38220000,Iraq,1118.54,334570.97,15402.33
2016,61091000,United Arab Emirates,2640.71,137159.39,6314.28
2016,64029100,Sudan,522.0,137028.74,6308.26
2016,42022110,Spain,100.0,135811.87,6252.24
2016,41062100,Netherlands,390.0,134389.0,6186.74
2016,62033900,Georgia,129.04,113034.16,5203.65
2016,9062000,Djibouti,524.0,110750.43,5098.51
2016,7019000,Sudan,10000.0,109669.25,5048.74
2016,38244000,Djibouti,11500.0,107663.77,4956.42
2016,53031000,Cote d'Ivoire,16200.0,88101.12,4055.83
2016,63024090,Germany,90.0,85542.21,3938.03
2016,2042100,Oman,1433.0,84567.69,3893.16
2016,12119000,Hong Kong,500.0,82176.02,3783.06
2016,64019200,United States,94.0,69534.32,3201.09
2016,2042100,Gabon,482.5,64858.6,2985.83
2016,42023220,United Kingdom,375.0,64774.2,2981.95
2016,9102000,Kenya,20000.0,63517.02,2924.07
2016,62044200,Spain,20.0,58729.42,2703.67
2016,2041000,United Arab Emirates,500.0,56928.3,2620.75
2016,2042100,Bosnia and Herzegovina,490.0,55789.73,2568.34
2016,2045000,Bosnia and Herzegovina,490.0,55789.73,2568.34
2016,62044300,Germany,169.49,55069.81,2535.2
2016,2042100,Qatar,1254.79,52109.75,2398.93
2016,94036000,Netherlands,600.0,47597.67,2191.21
2016,62149000,Norway,27.0,40178.24,1849.65
2016,52092900,Turkey,303.0,39920.14,1837.77
2016,68101100,South Sudan,8000.0,39015.1,1796.1
2016,94016900,Switzerland,176.0,36144.26,1663.94
2016,42022110,Italy,15.0,35060.01,1614.02
2016,57019000,Sweden,300.0,32785.8,1509.33
2016,63052000,United Kingdom,77.0,31842.28,1465.89
2016,7104000,Saudi Arabia,1210.0,28209.19,1298.64
2016,42032900,Hong Kong,281.0,24833.87,1143.25
2016,7129090,Dominican Republic,31.53,24166.5,1112.53
2016,62044900,Sweden,42.0,22394.51,1030.96
2016,9041100,Denmark,50.0,17849.9,821.74
2016,32099000,South Sudan,200.0,17485.76,804.98
2016,6031100,Kenya,802.56,67871.17,3124.52
2016,41131000,South Africa,32.0,15380.54,708.06
2016,46029000,Sweden,700.0,15300.04,704.35
2016,73083000,South Sudan,70.0,15046.65,692.69
2016,9062000,Somalia,66.0,13425.01,618.03
2016,7129090,"Taiwan, Province of China",110.51,85170.11,3920.9
2016,49011000,Israel,736.38,173191.32,7973.05
2016,7070000,United Arab Emirates,2150.0,29343.26,1350.85
2016,1059910,Somalia,1323.9,232510.56,10703.87
2016,11061000,Sweden,8247.0,690465.1,31786.29
2016,84378000,Israel,350.0,41790.17,1923.86
2016,64051000,Swaziland,10.0,13312.46,612.85
2016,7104000,United Arab Emirates,550.0,12799.57,589.24
2016,57019000,Germany,45.0,12412.55,571.42
2016,9109100,South Africa,330.0,11802.88,543.36
2016,64051000,Belgium,10.0,11390.45,524.37
2016,7149000,United States,200.0,11385.66,524.15
2016,10089090,United States,481.0,10953.0,504.23
2016,41132000,Italy,60.0,10691.17,492.18
2016,94032000,Sweden,240.0,10491.45,482.99
2016,7119000,United Arab Emirates,425.0,10142.17,466.91
2016,39189090,United States,23.0,9852.97,453.59
2016,6021000,India,63.0,9762.14,449.41
2016,97030000,Australia,18.0,9299.09,428.09
2016,64051000,Netherlands,4.0,6393.48,294.33
2016,73170000,South Sudan,130.0,6349.32,292.3
2016,19059090,Sweden,30.0,6262.08,288.28
2016,4090000,United States,15.0,5264.13,242.34
2016,7095900,United States,36.0,4718.91,217.24
2016,39233010,Kenya,880.0,4386.78,201.95
2016,20079900,Germany,15.0,4386.78,201.95
2016,39173900,South Sudan,25.0,4386.78,201.95
2016,21069020,Egypt,10.0,4386.78,201.95
2016,39232990,Germany,15.0,4386.78,201.95
2016,71031000,Sweden,0.1,4371.44,201.24
2016,64051000,Norway,3.0,4269.61,196.56
2016,21069090,United States,80.0,4203.93,193.53
2016,64059000,Sweden,15.0,3948.1,181.75
2016,19059020,Lebanon,120.0,3295.83,151.73
2016,12101000,Sweden,100.0,3060.0,140.87
2016,76169900,Australia,6.0,2975.55,136.98
2016,9012200,Finland,12.0,2778.36,127.9
2016,10039000,Turkey,200.0,2671.25,122.97
2016,9024000,Norway,2.5,2347.41,108.07
2016,63019000,Germany,50.0,1754.71,80.78
2016,68069000,Sweden,52.0,3529.11,162.46
2016,61112000,Russian Federation,13.29,1311.74,60.39
2016,39235000,Kenya,100.0,1096.69,50.49
2016,96019000,United States,4.0,1060.74,48.83
2016,13021300,South Africa,15.0,983.57,45.28
2016,50010000,Djibouti,245.0,803.25,36.98
2016,85041000,Germany,15.0,658.01,30.29
2016,22089000,Italy,16.0,491.78,22.64
2016,12051000,Sudan,1500.0,14950.38,688.26
2016,7133300,Indonesia,240000.0,5825714.4,268192.96
2016,9109900,Ukraine,21000.0,4398464.71,202488.01
2016,6031900,Kenya,214.72,21078.87,970.39
2016,11062000,Netherlands,310.0,43620.28,2008.1
2016,71039100,United Kingdom,2.02,22641.35,1042.32
2016,75089000,Australia,57.0,15026.32,691.75
2016,6021000,Thailand,40.0,10400.32,478.79
2016,30041000,Somalia,52.67,11652.27,536.43
2016,62034100,United Kingdom,9266.0,2723085.41,125360.14
2016,26159000,India,2243.0,2321207.15,106859.24
2016,62160000,China,10417.0,2308948.23,106294.89
2016,62046300,Switzerland,665.45,1956079.08,90050.18
2016,26151000,China,2013.0,1731932.1,79731.34
2016,62043900,Spain,3286.87,1383368.31,63684.83
2016,62033900,Spain,1000.0,1290436.93,59406.64
2016,13019000,India,40000.0,1190651.4,54812.9
2016,61033900,Germany,1193.38,1183530.32,54485.08
2016,62089100,Germany,875.1,1145852.19,52750.53
2016,12074010,Turkey,38000.0,1141399.31,52545.53
2016,12079990,Algeria,39000.0,1088680.37,50118.56
2016,1042000,Oman,20052.5,953078.04,43875.96
2016,41120000,United States,592.0,787744.07,36264.64
2016,61101900,Spain,1680.51,776243.85,35735.21
2016,30023000,Burkina Faso,193.0,711938.98,32774.87
2016,54023300,Morocco,19743.1,649796.77,29914.09
2016,68022900,China,19000.0,629448.15,28977.32
2016,12079990,Portugal,19500.0,565668.42,26041.15
2016,12079990,Ireland,19500.0,524976.3,24167.84
2016,85232900,Hong Kong,2.0,439951.12,20253.62
2016,22011000,Djibouti,92300.0,418939.35,19286.32
2016,84484900,China,12600.0,397207.8,18285.88
2016,8109000,Saudi Arabia,1500.0,390734.2,17987.86
2016,9011200,Belgium,2400.0,387903.42,17857.55
2016,94036000,India,6651.42,273675.03,12598.92
2016,62029900,Spain,552.26,260414.84,11988.47
2016,28332200,Sudan,40000.0,253563.83,11673.08
2016,22060000,South Sudan,15840.0,242540.1,11165.59
2016,61109000,"Korea, Republic of",441.34,239948.81,11046.3
2016,62044300,United States,760.1,232212.88,10690.17
2016,42029220,"Korea, Republic of",1141.81,232203.04,10689.71
2016,85143000,Kenya,4800.0,220859.0,10167.48
2016,22030000,Germany,8800.0,212064.83,9762.63
2016,61033200,Spain,708.97,197151.33,9076.07
2016,22085000,Kenya,8097.6,191454.16,8813.8
2016,71179010,Australia,15.1,169146.74,7786.85
2016,25151100,Greece,24699.49,166968.07,7686.55
2016,41071900,Zimbabwe,1020.0,165080.25,7599.65
2016,61109000,Spain,8401.22,4505608.01,207420.46
2016,7129090,Israel,11026.53,8508896.23,391716.1
2016,12079990,Singapore,117000.0,3083387.18,141947.01
2016,30023000,Angola,9588.0,3899613.69,179522.86
2016,9024000,United Kingdom,250000.0,7813891.25,359720.81
2016,61043100,Spain,3420.35,1464387.04,67414.61
2016,52053400,China,34491.0,1930689.1,88881.33
2016,4070090,Somalia,24300.0,1103677.96,50808.99
2016,61033300,Spain,2139.12,1104375.55,50841.11
2016,85079010,"Korea, Republic of",244585.0,540755.2,24894.24
2016,8101000,Bahrain,7559.68,500814.57,23055.53
2016,7129090,Saudi Arabia,1950.0,475968.6,21911.72
2016,94037000,New Zealand,500.0,150515.4,6929.14
2016,22087000,Kenya,6277.6,148423.31,6832.83
2016,9012200,South Africa,1026.0,135800.12,6251.7
2016,42022110,Australia,66.15,124373.92,5725.69
2016,62019300,Spain,194.52,94417.22,4346.6
2016,1062000,China,3200.0,90475.11,4165.12
2016,33059000,United Arab Emirates,1299.0,87741.25,4039.26
2016,62071900,Israel,936.66,83965.31,3865.43
2016,69120010,New Zealand,875.0,80514.14,3706.55
2016,9041200,New Zealand,250.0,71116.59,3273.93
2016,42021190,Canada,65.0,63663.03,2930.8
2016,33059000,New Zealand,1008.0,63140.27,2906.73
2016,46021910,India,1480.0,60895.11,2803.37
2016,73142000,South Sudan,1648.0,58108.24,2675.07
2016,46021210,New Zealand,52.0,56715.48,2610.96
2016,9102000,Sudan,2050.0,54285.06,2499.07
2016,69120010,India,1318.26,54240.76,2497.03
2016,64051000,Uganda,190.0,48820.45,2247.5
2016,90189000,Guinea,111.52,48699.4,2241.93
2016,62114900,India,978.08,40243.72,1852.66
2016,10039000,New Zealand,425.0,40196.33,1850.48
2016,62044200,Norway,15.1,38973.88,1794.2
2016,62071100,Italy,9.45,37378.57,1720.76
2016,33074100,Israel,1000.0,33073.65,1522.58
2016,63052000,Australia,21.5,32470.69,1494.82
2016,9109900,New Zealand,155.0,31604.03,1454.93
2016,73211900,New Zealand,300.0,29650.32,1364.98
2016,9022000,Republic of Moldova,110.0,29118.93,1340.52
2016,69111000,Germany,410.0,26720.24,1230.09
2016,74199100,India,514.78,21180.9,975.09
2016,9011100,Lao People's Democratic Republic,60.0,21037.69,968.49
2016,13012000,United Kingdom,200.0,19713.88,907.55
2016,11061000,New Zealand,250.0,19711.66,907.45
2016,61082100,Italy,9.45,18842.21,867.42
2016,19059020,Slovenia,550.0,17639.28,812.04
2016,94032000,United Kingdom,500.0,17394.6,800.78
2016,44201010,France,70.0,15976.49,735.49
2016,4051000,New Zealand,108.0,15289.62,703.87
2016,13012000,Israel,150.0,14883.14,685.16
2016,12101000,United Kingdom,500.0,14785.41,680.66
2016,19059020,Syrian Arab Republic,500.0,14552.4,669.94
2016,71179090,United States,30.0,14331.91,659.78
2016,9021000,Germany,50.0,12223.35,562.71
2016,12102000,United Kingdom,400.0,12176.22,560.55
2016,10049000,New Zealand,150.0,12092.03,556.67
2016,39259000,Norway,30.0,10981.13,505.53
